Timestamp,Verdict,BPM,Confidence,Pulse
15:35:29,REAL,54.0 BPM,100%,STABLE
15:35:29,REAL,54.0 BPM,100%,STABLE
15:35:29,REAL,54.0 BPM,100%,STABLE
15:35:29,REAL,54.0 BPM,100%,STABLE
15:35:29,REAL,54.0 BPM,100%,STABLE
15:35:29,REAL,54.0 BPM,100%,STABLE
15:35:29,REAL,54.0 BPM,100%,STABLE
15:35:29,REAL,54.0 BPM,100%,STABLE
15:35:29,REAL,54.0 BPM,100%,STABLE
15:35:29,REAL,54.0 BPM,100%,STABLE
15:35:30,REAL,54.0 BPM,100%,STABLE
15:35:30,REAL,54.0 BPM,100%,STABLE
15:35:30,REAL,54.0 BPM,100%,STABLE
15:35:30,REAL,54.0 BPM,100%,STABLE
15:35:30,REAL,54.0 BPM,100%,STABLE
15:35:30,REAL,54.0 BPM,100%,STABLE
15:35:30,REAL,54.0 BPM,100%,STABLE
15:35:30,REAL,54.0 BPM,100%,STABLE
15:35:30,REAL,54.0 BPM,100%,STABLE
15:35:31,REAL,54.0 BPM,100%,STABLE
15:35:31,REAL,54.0 BPM,100%,STABLE
15:35:31,REAL,54.0 BPM,100%,STABLE
15:35:31,REAL,54.0 BPM,100%,STABLE
15:35:31,REAL,54.0 BPM,100%,STABLE
15:35:31,REAL,54.0 BPM,100%,STABLE
15:35:31,REAL,54.0 BPM,100%,STABLE
15:35:31,REAL,54.0 BPM,100%,STABLE
15:35:31,REAL,54.0 BPM,100%,STABLE
15:35:31,REAL,54.0 BPM,100%,STABLE
15:35:32,REAL,54.0 BPM,100%,STABLE
